Year,Month,Day,Hour,power (MW),wind speed at 100m (m/s)
2010,7,5,18,0.012,3.247
2010,7,5,19,0.959,5.035
2010,7,5,20,0.9,4.953
2010,7,5,21,0.65,4.589
2010,7,5,22,1.38,5.572
2010,7,5,23,2.238,6.463
2010,7,6,0,4.869,8.209
2010,7,6,1,6.309,8.938
2010,7,6,2,5.484,8.56
2010,7,6,3,2.747,6.842
2010,7,6,4,2.44,6.61
2010,7,6,5,1.453,5.645
2010,7,6,6,1.295,5.478
2010,7,6,7,1.477,5.673
2010,7,6,8,1.726,5.942
2010,7,6,9,1.249,5.435
2010,7,6,10,1.772,5.987
2010,7,6,11,1.739,5.948
2010,7,6,12,1.057,5.175
2010,7,6,13,0.447,4.284
2010,7,6,14,0,3.131
2010,7,6,15,0,1.944
2010,7,6,16,0,1.205
2010,7,6,17,0,1.815
2010,7,6,18,0,3.158
2010,7,6,19,0.384,4.144
2010,7,6,20,0.845,4.879
2010,7,6,21,2.221,6.469
2010,7,6,22,2.827,6.927
2010,7,6,23,7.263,9.387
2010,7,7,0,8.6,9.964
2010,7,7,1,5.708,8.694
2010,7,7,2,7.487,9.5
2010,7,7,3,2.485,6.646
2010,7,7,4,7.623,9.558
2010,7,7,5,0.888,4.944
2010,7,7,6,0.572,4.471
2010,7,7,7,0.206,3.708
2010,7,7,8,0.363,4.08
2010,7,7,9,0.96,5.026
2010,7,7,10,2.667,6.771
2010,7,7,11,4.43,7.943
2010,7,7,12,5.162,8.365
2010,7,7,13,5.087,8.331
2010,7,7,14,3.228,7.211
2010,7,7,15,1.36,5.554
2010,7,7,16,0.284,3.894
2010,7,7,17,1.82,6.021
2010,7,7,18,3.9,7.632
2010,7,7,19,3.564,7.428
2010,7,7,20,2.356,6.521
2010,7,7,21,1.178,5.325
2010,7,7,22,0.736,4.684
2010,7,7,23,0.351,4.034
2010,7,8,0,0.494,4.333
2010,7,8,1,0.581,4.458
2010,7,8,2,0.723,4.663
2010,7,8,3,1.065,5.16
2010,7,8,4,1.567,5.731
2010,7,8,5,1.517,5.679
2010,7,8,6,1.039,5.114
2010,7,8,7,0.249,3.787
2010,7,8,8,0.343,4.01
2010,7,8,9,0.15,3.552
2010,7,8,10,0.145,3.54
2010,7,8,11,0.703,4.629
2010,7,8,12,1.635,5.801
2010,7,8,13,1.328,5.478
2010,7,8,14,1.102,5.206
2010,7,8,15,1.411,5.563
2010,7,8,16,1.675,5.841
2010,7,8,17,0.957,4.995
2010,7,8,18,1.108,5.215
2010,7,8,19,1.386,5.539
2010,7,8,20,1.051,5.135
2010,7,8,21,1.001,5.063
2010,7,8,22,1.19,5.334
2010,7,8,23,0.926,4.953
2010,7,9,0,1.683,5.853
2010,7,9,1,1.555,5.719
2010,7,9,2,1.857,6.039
2010,7,9,3,1.16,5.295
2010,7,9,4,0.826,4.809
2010,7,9,5,0.98,5.032
2010,7,9,6,0.368,4.071
2010,7,9,7,0.181,3.628
2010,7,9,8,0.714,4.647
2010,7,9,9,0.981,5.035
2010,7,9,10,0.885,4.895
2010,7,9,11,1.159,5.294
2010,7,9,12,0.518,4.364
2010,7,9,13,1.085,5.188
2010,7,9,14,1.02,5.093
2010,7,9,15,1.141,5.27
2010,7,9,16,0.428,4.214
2010,7,9,17,0.747,4.699
2010,7,9,18,0.868,4.876
2010,7,9,19,1.748,5.932
2010,7,9,20,2.285,6.472
2010,7,9,21,1.926,6.122
2010,7,9,22,2.063,6.265
2010,7,9,23,0.548,4.413
2010,7,10,0,1.604,5.783
2010,7,10,1,1.928,6.121
2010,7,10,2,0.957,5.008
2010,7,10,3,1.516,5.688
2010,7,10,4,1.011,5.087
2010,7,10,5,1.118,5.243
2010,7,10,6,1.097,5.212
2010,7,10,7,0.589,4.474
2010,7,10,8,0,2.694
2010,7,10,9,0,2.533
2010,7,10,10,0,2.09
2010,7,10,11,0,2.594
2010,7,10,12,0,3.079
2010,7,10,13,0.188,3.649
2010,7,10,14,0.302,3.921
2010,7,10,15,0.038,3.295
2010,7,10,16,0,2.88
2010,7,10,17,0.239,3.775
2010,7,10,18,1.737,5.926
2010,7,10,19,2.85,6.891
2010,7,10,20,0.173,3.616
2010,7,10,21,0,1.657
2010,7,10,22,0,1.736
2010,7,10,23,0,2.319
2010,7,11,0,0,1.223
2010,7,11,1,0,1.66
2010,7,11,2,0,2.087
2010,7,11,3,0.264,3.833
2010,7,11,4,1.624,5.807
2010,7,11,5,1.115,5.236
2010,7,11,6,0.383,4.11
2010,7,11,7,0.915,4.944
2010,7,11,8,1.217,5.368
2010,7,11,9,1.774,5.954
2010,7,11,10,1.179,5.325
2010,7,11,11,0.789,4.757
2010,7,11,12,0.534,4.388
2010,7,11,13,0,2.975
2010,7,11,14,0,1.266
2010,7,11,15,0,1.666
2010,7,11,16,0.023,3.262
2010,7,11,17,0.722,4.672
2010,7,11,18,2.348,6.527
2010,7,11,19,3.177,7.15
2010,7,11,20,4.599,8.041
2010,7,11,21,6.158,8.831
2010,7,11,22,0,2.426
2010,7,11,23,2.233,6.439
2010,7,12,0,0.728,4.687
2010,7,12,1,0.705,4.651
2010,7,12,2,0.875,4.895
2010,7,12,3,0.266,3.839
2010,7,12,4,0.616,4.519
2010,7,12,5,2.291,6.482
2010,7,12,6,2.329,6.509
2010,7,12,7,2.096,6.305
2010,7,12,8,1.745,5.932
2010,7,12,9,0.769,4.736
2010,7,12,10,0.613,4.507
2010,7,12,11,0.379,4.101
2010,7,12,12,0,2.664
2010,7,12,13,0,2.765
2010,7,12,14,0.082,3.396
2010,7,12,15,0.123,3.494
2010,7,12,16,0.822,4.812
2010,7,12,17,1.444,5.618
2010,7,12,18,2.341,6.518
2010,7,12,19,3.837,7.605
2010,7,12,20,4.907,8.206
2010,7,12,21,7.043,9.247
2010,7,12,22,6.179,8.85
2010,7,12,23,7.733,9.561
2010,7,13,0,5.415,8.493
2010,7,13,1,5.116,8.319
2010,7,13,2,3.087,7.071
2010,7,13,3,3.53,7.4
2010,7,13,4,2.363,6.527
2010,7,13,5,1.503,5.673
2010,7,13,6,1.544,5.715
2010,7,13,7,1.668,5.847
2010,7,13,8,1.059,5.154
2010,7,13,9,1.764,5.947
2010,7,13,10,0.714,4.653
2010,7,13,11,0.74,4.69
2010,7,13,12,0.175,3.616
2010,7,13,13,0.581,4.458
2010,7,13,14,2.205,6.408
2010,7,13,15,2.034,6.232
2010,7,13,16,2.415,6.567
2010,7,13,17,3.966,7.666
2010,7,13,18,4.915,8.206
2010,7,13,19,6.444,8.972
2010,7,13,20,8.924,10.034
2010,7,13,21,9.365,10.205
2010,7,13,22,6.418,8.963
2010,7,13,23,12.106,11.349
2010,7,14,0,9.041,10.083
2010,7,14,1,5.609,8.599
2010,7,14,2,7.159,9.302
2010,7,14,3,11.244,10.971
2010,7,14,4,7.498,9.457
2010,7,14,5,6.373,8.945
2010,7,14,6,4.447,7.95
2010,7,14,7,4.726,8.105
2010,7,14,8,4.872,8.188
2010,7,14,9,5.716,8.642
2010,7,14,10,4.598,8.029
2010,7,14,11,2.589,6.698
2010,7,14,12,0,3.119
2010,7,14,13,0,2.609
2010,7,14,14,1.369,5.533
2010,7,14,15,1.648,5.826
2010,7,14,16,1.833,6.021
2010,7,14,17,0.264,3.83
2010,7,14,18,0,1.098
2010,7,14,19,0,1.232
2010,7,14,20,0,2.981
2010,7,14,21,0.519,4.373
2010,7,14,22,0,1.852
2010,7,14,23,0,1.657
2010,7,15,0,0,1.693
2010,7,15,1,0,0.915
2010,7,15,2,0,1.907
2010,7,15,3,0.149,3.558
2010,7,15,4,5.257,8.386
2010,7,15,5,4.393,7.892
2010,7,15,6,7.231,9.302
2010,7,15,7,4.578,7.989
2010,7,15,8,3.724,7.504
2010,7,15,9,3.873,7.586
2010,7,15,10,4.535,7.959
2010,7,15,11,4.557,7.968
2010,7,15,12,5.008,8.221
2010,7,15,13,3.517,7.361
2010,7,15,14,2.45,6.57
2010,7,15,15,1.746,5.911
2010,7,15,16,1.136,5.252
2010,7,15,17,0.351,4.025
2010,7,15,18,0.9,4.91
2010,7,15,19,0.259,3.808
2010,7,15,20,0.312,3.933
2010,7,15,21,0.343,4.007
2010,7,15,22,0.184,3.631
2010,7,15,23,0,2.343
2010,7,16,0,0,2.084
2010,7,16,1,0,1.669
2010,7,16,2,0,2.102
2010,7,16,3,0,1.373
2010,7,16,4,0,2.844
2010,7,16,5,0,2.941
2010,7,16,6,0.314,3.939
2010,7,16,7,0.467,4.284
2010,7,16,8,0.913,4.931
2010,7,16,9,1.102,5.206
2010,7,16,10,1.177,5.316
2010,7,16,11,1.977,6.161
2010,7,16,12,2.496,6.616
2010,7,16,13,2.532,6.643
2010,7,16,14,1.882,6.064
2010,7,16,15,2.778,6.83
2010,7,16,16,3.011,7.007
2010,7,16,17,5.933,8.728
2010,7,16,18,8.79,9.97
2010,7,16,19,10.91,10.812
2010,7,16,20,13.19,11.844
2010,7,16,21,14.531,12.72
2010,7,16,22,13.259,11.899
2010,7,16,23,15.348,13.541
2010,7,17,0,15.834,14.416
2010,7,17,1,15.953,14.813
2010,7,17,2,14.804,12.958
2010,7,17,3,15.689,13.94
2010,7,17,4,11.985,11.304
2010,7,17,5,3.739,7.568
2010,7,17,6,4.38,7.922
2010,7,17,7,8.57,9.912
2010,7,17,8,5.279,8.438
2010,7,17,9,2.953,6.991
2010,7,17,10,2.108,6.329
2010,7,17,11,2.05,6.265
2010,7,17,12,1.915,6.122
2010,7,17,13,2.133,6.351
2010,7,17,14,1.89,6.085
2010,7,17,15,1.251,5.417
2010,7,17,16,1.683,5.877
2010,7,17,17,3.913,7.654
2010,7,17,18,5.278,8.435
2010,7,17,19,6.321,8.941
2010,7,17,20,8.514,9.906
2010,7,17,21,13.227,11.893
2010,7,17,22,15.172,13.385
2010,7,17,23,15.276,13.507
2010,7,18,0,15.724,14.078
2010,7,18,1,14.437,12.707
2010,7,18,2,0,1.961
2010,7,18,3,0,1.425
2010,7,18,4,0,0.982
2010,7,18,5,0.007,3.232
2010,7,18,6,2.578,6.72
2010,7,18,7,5.035,8.304
2010,7,18,8,9.64,10.33
2010,7,18,9,8.435,9.851
2010,7,18,10,9.295,10.177
2010,7,18,11,8.171,9.747
2010,7,18,12,4.071,7.739
2010,7,18,13,2.2,6.424
2010,7,18,14,4.252,7.846
2010,7,18,15,5.064,8.31
2010,7,18,16,7.22,9.347
2010,7,18,17,10.417,10.644
2010,7,18,18,10.481,10.684
2010,7,18,19,6.796,9.167
2010,7,18,20,9.857,10.443
2010,7,18,21,6.905,9.225
2010,7,18,22,5.316,8.484
2010,7,18,23,2.339,6.537
2010,7,19,0,0,3.042
2010,7,19,1,1.807,6.03
2010,7,19,2,0.984,5.078
2010,7,19,3,0.235,3.787
2010,7,19,4,0,1.901
2010,7,19,5,0,1.821
2010,7,19,6,0,2.328
2010,7,19,7,0,2.304
2010,7,19,8,0,1.48
2010,7,19,9,0,2.203
2010,7,19,10,0.201,3.686
2010,7,19,11,1.246,5.407
2010,7,19,12,2.452,6.601
2010,7,19,13,2.085,6.292
2010,7,19,14,2.581,6.698
2010,7,19,15,2.944,6.97
2010,7,19,16,4.253,7.837
2010,7,19,17,0.968,5.032
2010,7,19,18,2.051,6.256
2010,7,19,19,4.376,7.913
2010,7,19,20,5.135,8.346
2010,7,19,21,6.748,9.125
2010,7,19,22,11.928,11.288
2010,7,19,23,9.976,10.461
2010,7,20,0,7.421,9.436
2010,7,20,1,7.731,9.573
2010,7,20,2,7.293,9.384
2010,7,20,3,5.783,8.7
2010,7,20,4,8.43,9.872
2010,7,20,5,9.207,10.168
2010,7,20,6,6.58,9.048
2010,7,20,7,3.329,7.263
2010,7,20,8,2.846,6.9
2010,7,20,9,1.828,6.021
2010,7,20,10,0.464,4.287
2010,7,20,11,0.24,3.769
2010,7,20,12,0.498,4.339
2010,7,20,13,0,2.948
2010,7,20,14,0.213,3.713
2010,7,20,15,0,2.481
2010,7,20,16,0.347,4.031
2010,7,20,17,1.342,5.508
2010,7,20,18,2.009,6.21
2010,7,20,19,1.745,5.935
2010,7,20,20,1.022,5.108
2010,7,20,21,1.501,5.682
2010,7,20,22,3.448,7.351
2010,7,20,23,4.172,7.788
2010,7,21,0,4.433,7.934
2010,7,21,1,4.184,7.797
2010,7,21,2,4.034,7.712
2010,7,21,3,4.337,7.879
2010,7,21,4,1.778,5.966
2010,7,21,5,0.897,4.922
2010,7,21,6,1.796,5.984
2010,7,21,7,1.023,5.108
2010,7,21,8,1.817,6.009
2010,7,21,9,1.718,5.908
2010,7,21,10,0.799,4.785
2010,7,21,11,1.195,5.352
2010,7,21,12,1.081,5.191
2010,7,21,13,0.952,5.001
2010,7,21,14,1.693,5.874
2010,7,21,15,1.918,6.112
2010,7,21,16,3.086,7.077
2010,7,21,17,2.358,6.533
2010,7,21,18,3.627,7.486
2010,7,21,19,6.067,8.816
2010,7,21,20,8.849,9.976
2010,7,21,21,0.359,4.061
2010,7,21,22,0,2.554
2010,7,21,23,1.372,5.539
2010,7,22,0,4.315,7.867
2010,7,22,1,2.136,6.347
2010,7,22,2,4.773,8.142
2010,7,22,3,3.023,7.034
2010,7,22,4,6.421,8.969
2010,7,22,5,10.465,10.641
2010,7,22,6,4.053,7.73
2010,7,22,7,5.313,8.444
2010,7,22,8,6.684,9.082
2010,7,22,9,8.947,10.034
2010,7,22,10,9.988,10.434
2010,7,22,11,7.85,9.598
2010,7,22,12,4.894,8.185
2010,7,22,13,3.268,7.202
2010,7,22,14,1.648,5.829
2010,7,22,15,2.911,6.949
2010,7,22,16,1.896,6.104
2010,7,22,17,1.712,5.914
2010,7,22,18,1.108,5.246
2010,7,22,19,10.522,10.696
2010,7,22,20,6.193,8.898
2010,7,22,21,4.068,7.764
2010,7,22,22,7.123,9.323
2010,7,22,23,5.124,8.362
2010,7,23,0,7.152,9.329
2010,7,23,1,7.119,9.305
2010,7,23,2,4.13,7.782
2010,7,23,3,2.292,6.488
2010,7,23,4,1.115,5.243
2010,7,23,5,0.912,4.947
2010,7,23,6,0.204,3.689
2010,7,23,7,0,1.712
2010,7,23,8,0,2.581
2010,7,23,9,0,1.959
2010,7,23,10,0,1.824
2010,7,23,11,0,1.397
2010,7,23,12,0,1.995
2010,7,23,13,0,3.079
2010,7,23,14,0.454,4.275
2010,7,23,15,1.53,5.7
2010,7,23,16,2.473,6.61
2010,7,23,17,1.058,5.151
2010,7,23,18,1.911,6.103
2010,7,23,19,4.115,7.751
2010,7,23,20,8.311,9.793
2010,7,23,21,8.43,9.839
2010,7,23,22,12.199,11.386
2010,7,23,23,14.944,13.107
2010,7,24,0,13.838,12.27
2010,7,24,1,11.855,11.23
2010,7,24,2,0,2.487
2010,7,24,3,9.187,10.144
2010,7,24,4,13.222,11.889
2010,7,24,5,0,2.109
2010,7,24,6,1.988,6.195
2010,7,24,7,3.858,7.632
2010,7,24,8,5.845,8.716
2010,7,24,9,1.565,5.749
2010,7,24,10,4.366,7.91
2010,7,24,11,4.97,8.258
2010,7,24,12,6.317,8.941
2010,7,24,13,6.752,9.14
2010,7,24,14,6.538,9.042
2010,7,24,15,5.028,8.307
2010,7,24,16,6.27,8.932
2010,7,24,17,7.856,9.668
2010,7,24,18,10.982,10.925
2010,7,24,19,11.985,11.383
2010,7,24,20,8.292,9.863
2010,7,24,21,12.169,11.399
2010,7,24,22,0.17,3.625
2010,7,24,23,0.975,5.059
2010,7,25,0,1.225,5.404
2010,7,25,1,4.015,7.721
2010,7,25,2,5.65,8.658
2010,7,25,3,0.86,4.898
2010,7,25,4,2.591,6.738
2010,7,25,5,4.456,7.977
2010,7,25,6,5.421,8.539
2010,7,25,7,6.109,8.874
2010,7,25,8,12.11,11.401
2010,7,25,9,9.996,10.495
2010,7,25,10,3.62,7.507
2010,7,25,11,4.327,7.907
2010,7,25,12,4.364,7.922
2010,7,25,13,3.008,7.04
2010,7,25,14,2.134,6.372
2010,7,25,15,2.105,6.344
2010,7,25,16,1.094,5.239
2010,7,25,17,0.537,4.422
2010,7,25,18,1.72,5.938
2010,7,25,19,1.575,5.758
2010,7,25,20,0,2.591
2010,7,25,21,1.157,5.313
2010,7,25,22,3.463,7.373
2010,7,25,23,2.138,6.356
2010,7,26,0,2.524,6.659
2010,7,26,1,4.048,7.733
2010,7,26,2,4.625,8.06
2010,7,26,3,11.346,11.023
2010,7,26,4,9.104,10.098
2010,7,26,5,10.557,10.65
2010,7,26,6,12.273,11.386
2010,7,26,7,4.915,8.182
2010,7,26,8,2.389,6.527
2010,7,26,9,4.77,8.093
2010,7,26,10,3.399,7.272
2010,7,26,11,3.793,7.531
2010,7,26,12,2.414,6.537
2010,7,26,13,1.813,5.978
2010,7,26,14,1.435,5.587
2010,7,26,15,1.295,5.447
2010,7,26,16,1.78,5.963
2010,7,26,17,1.993,6.192
2010,7,26,18,2.945,6.973
2010,7,26,19,2.292,6.49
2010,7,26,20,1.112,5.246
2010,7,26,21,7.788,9.61
2010,7,26,22,6.486,9.015
2010,7,26,23,4.313,7.886
2010,7,27,0,7.017,9.253
2010,7,27,1,11.846,11.246
2010,7,27,2,7.578,9.491
2010,7,27,3,7.209,9.314
2010,7,27,4,4.301,7.849
2010,7,27,5,2.071,6.262
2010,7,27,6,1.557,5.716
2010,7,27,7,0.768,4.718
2010,7,27,8,0.472,4.287
2010,7,27,9,0.933,4.956
2010,7,27,10,1.751,5.914
2010,7,27,11,0.681,4.59
2010,7,27,12,0.3,3.9
2010,7,27,13,0,3.189
2010,7,27,14,0,2.581
2010,7,27,15,0,1.437
2010,7,27,16,0,2.197
2010,7,27,17,1.209,5.355
2010,7,27,18,2.024,6.213
2010,7,27,19,2.162,6.36
2010,7,27,20,2.282,6.46
2010,7,27,21,2.766,6.823
2010,7,27,22,2.948,6.958
2010,7,27,23,3.832,7.577
2010,7,28,0,1.95,6.134
2010,7,28,1,2.346,6.506
2010,7,28,2,2.256,6.442
2010,7,28,3,1.743,5.92
2010,7,28,4,1.969,6.158
2010,7,28,5,6.277,8.88
2010,7,28,6,7.48,9.427
2010,7,28,7,6.379,8.923
2010,7,28,8,5.924,8.716
2010,7,28,9,5.263,8.386
2010,7,28,10,4.789,8.117
2010,7,28,11,5.837,8.67
2010,7,28,12,4.642,8.029
2010,7,28,13,3.361,7.257
2010,7,28,14,4.11,7.73
2010,7,28,15,4.233,7.803
2010,7,28,16,4.882,8.172
2010,7,28,17,7.561,9.463
2010,7,28,18,9.769,10.345
2010,7,28,19,10.614,10.675
2010,7,28,20,13.752,12.198
2010,7,28,21,13.652,12.134
2010,7,28,22,15.379,13.553
2010,7,28,23,15.472,13.657
2010,7,29,0,15.98,14.883
2010,7,29,1,16,15.332
2010,7,29,2,16,15.466
2010,7,29,3,16,15.588
2010,7,29,4,16,15.28
2010,7,29,5,15.911,14.661
2010,7,29,6,15.577,13.779
2010,7,29,7,15.088,13.251
2010,7,29,8,14.402,12.631
2010,7,29,9,13.386,11.972
2010,7,29,10,12.164,11.365
2010,7,29,11,11.274,10.977
2010,7,29,12,9.96,10.428
2010,7,29,13,6.482,8.987
2010,7,29,14,3.948,7.66
2010,7,29,15,2.279,6.479
2010,7,29,16,1.855,6.061
2010,7,29,17,2.267,6.476
2010,7,29,18,1.909,6.125
2010,7,29,19,3.176,7.15
2010,7,29,20,0,2.102
2010,7,29,21,2.178,6.399
2010,7,29,22,2.339,6.524
2010,7,29,23,1.432,5.612
2010,7,30,0,1.073,5.191
2010,7,30,1,1.902,6.119
2010,7,30,2,6.789,9.14
2010,7,30,3,8.77,9.97
2010,7,30,4,11.157,10.913
2010,7,30,5,8.402,9.805
2010,7,30,6,10.157,10.48
2010,7,30,7,11.659,11.105
2010,7,30,8,9.027,10.028
2010,7,30,9,6.231,8.832
2010,7,30,10,5.264,8.362
2010,7,30,11,4.127,7.718
2010,7,30,12,2.653,6.711
2010,7,30,13,1.49,5.633
2010,7,30,14,0.561,4.416
2010,7,30,15,0.162,3.576
2010,7,30,16,0,2.313
2010,7,30,17,0,0.482
2010,7,30,18,0,2.126
2010,7,30,19,1.018,5.087
2010,7,30,20,1.689,5.856
2010,7,30,21,2.141,6.332
2010,7,30,22,1.93,6.112
2010,7,30,23,0.819,4.8
2010,7,31,0,0.97,5.02
2010,7,31,1,0.456,4.278
2010,7,31,2,0.426,4.208
2010,7,31,3,1.015,5.087
2010,7,31,4,0.879,4.888
2010,7,31,5,1.396,5.551
2010,7,31,6,3.851,7.583
2010,7,31,7,4.416,7.889
2010,7,31,8,3.86,7.571
2010,7,31,9,5.421,8.447
2010,7,31,10,4.399,7.864
2010,7,31,11,3.318,7.196
2010,7,31,12,2.409,6.521
2010,7,31,13,1.634,5.777
2010,7,31,14,0.827,4.794
2010,7,31,15,0.275,3.839
2010,7,31,16,0,2.74
2010,7,31,17,0,2.45
2010,7,31,18,0,2.533
2010,7,31,19,0.101,3.433
2010,7,31,20,0.636,4.528
2010,7,31,21,0.392,4.122
2010,7,31,22,0.651,4.55
2010,7,31,23,0.347,4.016
2010,8,1,0,0.172,3.601
2010,8,1,1,0.193,3.653
2010,8,1,2,0.172,3.601
2010,8,1,3,0.07,3.36
2010,8,1,4,0,3.097
2010,8,1,5,0,2.584
2010,8,1,6,0,1.538
2010,8,1,7,0,1.547
2010,8,1,8,0,1.629
2010,8,1,9,0,2.508
2010,8,1,10,0.039,3.283
2010,8,1,11,0.086,3.396
2010,8,1,12,0.652,4.547
2010,8,1,13,0.939,4.962
2010,8,1,14,1.315,5.453
2010,8,1,15,1.648,5.801
2010,8,1,16,1.464,5.609
2010,8,1,17,2.05,6.225
2010,8,1,18,2.106,6.286
2010,8,1,19,2.794,6.827
2010,8,1,20,2.301,6.46
2010,8,1,21,2.019,6.198
2010,8,1,22,2.502,6.61
2010,8,1,23,2.57,6.659
2010,8,2,0,2.245,6.418
2010,8,2,1,1.816,5.981
2010,8,2,2,2.033,6.21
2010,8,2,3,1.708,5.868
2010,8,2,4,1.659,5.816
2010,8,2,5,1.162,5.285
2010,8,2,6,1.15,5.267
2010,8,2,7,0.938,4.959
2010,8,2,8,0.639,4.525
2010,8,2,9,0.391,4.113
2010,8,2,10,0.162,3.57
2010,8,2,11,0.266,3.817
2010,8,2,12,0.083,3.384
2010,8,2,13,0.015,3.222
2010,8,2,14,0,2.807
2010,8,2,15,0.237,3.747
2010,8,2,16,0.59,4.452
2010,8,2,17,0.864,4.849
2010,8,2,18,1.53,5.676
2010,8,2,19,2.172,6.35
2010,8,2,20,3.039,7.003
2010,8,2,21,3.965,7.632
2010,8,2,22,5.144,8.298
2010,8,2,23,5.524,8.511
2010,8,3,0,6.474,8.941
2010,8,3,1,6.925,9.146
2010,8,3,2,6.601,8.999
2010,8,3,3,6.647,9.021
2010,8,3,4,6.176,8.807
2010,8,3,5,5.439,8.465
2010,8,3,6,5.945,8.703
2010,8,3,7,4.834,8.124
2010,8,3,8,5.151,8.303
2010,8,3,9,4.574,7.977
2010,8,3,10,3.682,7.474
2010,8,3,11,3.308,7.205
2010,8,3,12,3.896,7.592
2010,8,3,13,3.36,7.245
2010,8,3,14,4.04,7.675
2010,8,3,15,4.578,7.98
2010,8,3,16,5.901,8.685
2010,8,3,17,6.919,9.149
2010,8,3,18,8.054,9.653
2010,8,3,19,10.666,10.672
2010,8,3,20,12.367,11.416
2010,8,3,21,13.56,12.048
2010,8,3,22,13.882,12.256
2010,8,3,23,13.847,12.237
2010,8,4,0,15.295,13.434
2010,8,4,1,14.857,12.964
2010,8,4,2,14.156,12.439
2010,8,4,3,13.298,11.883
2010,8,4,4,13.003,11.703
2010,8,4,5,11.859,11.206
2010,8,4,6,11.434,11.02
2010,8,4,7,10.389,10.574
2010,8,4,8,8.141,9.701
2010,8,4,9,7.579,9.466
2010,8,4,10,7.466,9.414
2010,8,4,11,7.068,9.234
2010,8,4,12,6.341,8.905
2010,8,4,13,6.345,8.908
2010,8,4,14,6.41,8.938
2010,8,4,15,6.361,8.917
2010,8,4,16,6.848,9.14
2010,8,4,17,4.79,8.124
2010,8,4,18,7.42,9.405
2010,8,4,19,6.242,8.871
2010,8,4,20,6.949,9.195
2010,8,4,21,7.529,9.46
2010,8,4,22,8.984,10.049
2010,8,4,23,9.819,10.376
2010,8,5,0,11.474,11.062
2010,8,5,1,11.506,11.078
2010,8,5,2,11.869,11.236
2010,8,5,3,9.198,10.138
2010,8,5,4,10.353,10.589
2010,8,5,5,8.595,9.909
2010,8,5,6,5.716,8.645
2010,8,5,7,4.839,8.17
2010,8,5,8,4.474,7.965
2010,8,5,9,3.056,7.058
2010,8,5,10,3.122,7.107
2010,8,5,11,3.371,7.293
2010,8,5,12,4.182,7.8
2010,8,5,13,6.209,8.871
2010,8,5,14,7.383,9.414
2010,8,5,15,8.277,9.796
2010,8,5,16,7.556,9.518
2010,8,5,17,8.892,10.071
2010,8,5,18,10.041,10.531
2010,8,5,19,14.917,13.183
2010,8,5,20,13.172,11.944
2010,8,5,21,12.955,11.749
2010,8,5,22,0.497,4.357
2010,8,5,23,0,2.291
2010,8,6,0,6.943,9.228
2010,8,6,1,12.13,11.38
2010,8,6,2,15.304,13.522
2010,8,6,3,15.755,14.178
2010,8,6,4,12.734,11.639
2010,8,6,5,13.277,11.935
2010,8,6,6,9.973,10.464
2010,8,6,7,5.358,8.475
2010,8,6,8,5.159,8.362
2010,8,6,9,3.552,7.443
2010,8,6,10,1.816,6.027
2010,8,6,11,0.361,4.074
2010,8,6,12,1.443,5.633
2010,8,6,13,3.234,7.208
2010,8,6,14,1.485,5.679
2010,8,6,15,1.091,5.23
2010,8,6,16,1.099,5.243
2010,8,6,17,3.124,7.135
2010,8,6,18,6.557,9.063
2010,8,6,19,1.617,5.825
2010,8,6,20,3.418,7.361
2010,8,6,21,0.059,3.362
2010,8,6,22,4.796,8.188
2010,8,6,23,10.521,10.699
2010,8,7,0,12.048,11.346
2010,8,7,1,11.022,10.88
2010,8,7,2,12.7,11.599
2010,8,7,3,10.419,10.596
2010,8,7,4,4.746,8.09
2010,8,7,5,5.714,8.612
2010,8,7,6,3.95,7.635
2010,8,7,7,2.305,6.466
2010,8,7,8,1.791,5.96
2010,8,7,9,1.312,5.456
2010,8,7,10,0.928,4.95
2010,8,7,11,0.351,4.025
2010,8,7,12,0.064,3.344
2010,8,7,13,0,2.331
2010,8,7,14,0,1.507
2010,8,7,15,0,1.095
2010,8,7,16,0,1.959
2010,8,7,17,0,2.896
2010,8,7,18,0.029,3.265
2010,8,7,19,0.852,4.846
2010,8,7,20,1.393,5.548
2010,8,7,21,1.731,5.905
2010,8,7,22,1.625,5.795
2010,8,7,23,2.006,6.198
2010,8,8,0,3.617,7.458
2010,8,8,1,3.318,7.235
2010,8,8,2,3.033,7.022
2010,8,8,3,4.137,7.754
2010,8,8,4,3.9,7.62
2010,8,8,5,4.252,7.818
2010,8,8,6,4.018,7.684
2010,8,8,7,3.147,7.104
2010,8,8,8,2.601,6.695
2010,8,8,9,2.377,6.527
2010,8,8,10,1.957,6.14
2010,8,8,11,1.244,5.389
2010,8,8,12,1.017,5.084
2010,8,8,13,0.483,4.309
2010,8,8,14,0.247,3.781
2010,8,8,15,0.219,3.714
2010,8,8,16,0.908,4.925
2010,8,8,17,0.709,4.638
2010,8,8,18,1.319,5.472
2010,8,8,19,2.679,6.756
2010,8,8,20,4.37,7.885
2010,8,8,21,5.614,8.578
2010,8,8,22,5.814,8.67
2010,8,8,23,7.574,9.469
2010,8,9,0,5.245,8.38
2010,8,9,1,5.069,8.279
2010,8,9,2,3.54,7.397
2010,8,9,3,2.549,6.659
2010,8,9,4,4.138,7.751
2010,8,9,5,3.115,7.08
2010,8,9,6,2.269,6.448
2010,8,9,7,1.639,5.807
2010,8,9,8,1.366,5.52
2010,8,9,9,0.9,4.913
